"","scientific_name","common_name","x3","physiognamy","mn_nativity","mnwi","rarity_status","id","cc","cc_range","x12","midpoint_cc","p","p_c","releveCode","releveyear","releveSite"
"1033","Koeleria macrantha","junegrass",7,"G","Native",NA,"0",NA,NA,">1-5%",3,3,0.0273972602739726,0.191780821917808,"MRPR Rel 52025","2025","MRPR Rel 5"
"1034","Elymus canadensis",NA,3,"G","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0273972602739726,0.0821917808219178,"MRPR Rel 52025","2025","MRPR Rel 5"
"1035","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,">1-5%",3,3,0.162162162162162,0.324324324324324,"MRPR Rel 62025","2025","MRPR Rel 6"
"1036","Celastrus scandens","climbing bittersweet",3,"C","Native","FACU*","0",NA,NA,">1-5%",3,3,0.162162162162162,0.486486486486487,"MRPR Rel 62025","2025","MRPR Rel 6"
"1037","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.162162162162162,0,"MRPR Rel 62025","2025","MRPR Rel 6"
"1038","Rubus occidentalis","black raspberry",2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.162162162162162,0.324324324324324,"MRPR Rel 62025","2025","MRPR Rel 6"
"1039","exotic Lonicera sp.",NA,0,"D","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.162162162162162,0,"MRPR Rel 62025","2025","MRPR Rel 6"
"1040","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,NA,">0-1%",0.5,0.5,0.027027027027027,0.108108108108108,"MRPR Rel 62025","2025","MRPR Rel 6"
"1041","Ceanothus americanus",NA,9,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.162162162162162,1.45945945945946,"MRPR Rel 62025","2025","MRPR Rel 6"
"1042","Silphium perfoliatum",NA,4,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.04,0.16,"MRPR Rel 62025","2025","MRPR Rel 6"
"1043","Monarda punctata",NA,3,"H","Native","UPL","0",NA,1,">1-5%",3,3,0.04,0.12,"MRPR Rel 62025","2025","MRPR Rel 6"
"1044","Onosmodium molle","false gromwell",NA,"H","native",NA,"0",NA,NA,">1-5%",3,3,0.04,0.2,"MRPR Rel 62025","2025","MRPR Rel 6"
"1045","Heliopsis helianthoides",NA,5,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.04,0.2,"MRPR Rel 62025","2025","MRPR Rel 6"
"1046","Trifolium pratense","red clover",0,"H","Introduced","FACU+","0",NA,1,">1-5%",3,3,0.04,0,"MRPR Rel 62025","2025","MRPR Rel 6"
"1047","Melilotus sp.",NA,0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.04,0,"MRPR Rel 62025","2025","MRPR Rel 6"
"1048","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.04,0.04,"MRPR Rel 62025","2025","MRPR Rel 6"
"1049","Antennaria sp.",NA,2,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.04,0.08,"MRPR Rel 62025","2025","MRPR Rel 6"
"1050","Symphyotrichum oolentangiense","skyblue aster",5,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.04,0.2,"MRPR Rel 62025","2025","MRPR Rel 6"
"1051","Ambrosia artemisiifolia","common ragweed",0,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.04,0,"MRPR Rel 62025","2025","MRPR Rel 6"
"1052","Solidago speciosa","showy goldenrod",5,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.04,0.2,"MRPR Rel 62025","2025","MRPR Rel 6"
"1053","Asclepias verticillata","whorled milkweed",2,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00666666666666667,0.0133333333333333,"MRPR Rel 62025","2025","MRPR Rel 6"
"1054","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.04,0.12,"MRPR Rel 62025","2025","MRPR Rel 6"
"1055","Cirsium discolor","field thistle",4,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.04,0.16,"MRPR Rel 62025","2025","MRPR Rel 6"
"1056","Artemisia ludoviciana",NA,3,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.04,0.12,"MRPR Rel 62025","2025","MRPR Rel 6"
"1057","Rudbeckia hirta","black-eyed susan",4,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00666666666666667,0.0266666666666667,"MRPR Rel 62025","2025","MRPR Rel 6"
"1058","Arnoglossum reniforme","great Indian plantain",8,"H","Native",NA,"T",NA,NA,">0-1%",0.5,0.5,0.00666666666666667,0.0533333333333333,"MRPR Rel 62025","2025","MRPR Rel 6"
"1059","Coreopsis palmata","bird's foot coreopsis",8,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.04,0.32,"MRPR Rel 62025","2025","MRPR Rel 6"
"1060","Symphyotrichum pilosum","awl aster",1,"H","Native","FACU","W",NA,NA,">1-5%",3,3,0.04,0.04,"MRPR Rel 62025","2025","MRPR Rel 6"
"1061","Parthenium integrifolium","wild quinine",8,"H","Native",NA,"E",NA,NA,">1-5%",3,3,0.04,0.32,"MRPR Rel 62025","2025","MRPR Rel 6"
"1062","Plantago rugelii","Rugel's plantain",0,"H","Native","[FAC]","0",NA,NA,">0-1%",0.5,0.5,0.00666666666666667,0,"MRPR Rel 62025","2025","MRPR Rel 6"
"1063","Anemone virginiana","tall thimbleweed",7,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.04,0.28,"MRPR Rel 62025","2025","MRPR Rel 6"
"1064","Penstemon grandiflorus","large-flowered beard tongue",4,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00666666666666667,0.0266666666666667,"MRPR Rel 62025","2025","MRPR Rel 6"
"1065","Dalea purpurea",NA,7,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.04,0.28,"MRPR Rel 62025","2025","MRPR Rel 6"
"1066","Astragalus canadensis","Canada milk-vetch",5,"H","Native","[FAC+]","0",NA,NA,">0-1%",0.5,0.5,0.00666666666666667,0.0333333333333333,"MRPR Rel 62025","2025","MRPR Rel 6"
"1067","Linum sulcatum","grooved yellow flax",8,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.04,0.32,"MRPR Rel 62025","2025","MRPR Rel 6"
"1068","Pycnanthemum sp.",NA,NA,NA,NA,NA,"0",NA,NA,">1-5%",3,3,0.04,0,"MRPR Rel 62025","2025","MRPR Rel 6"
"1069","Lithospermum incisum","narrow-leaved puccoon",8,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.04,0.32,"MRPR Rel 62025","2025","MRPR Rel 6"
"1070","Chenopodium album","white lamb's quarters",0,"H","Introduced","FAC-","0",NA,NA,">1-5%",3,3,0.04,0,"MRPR Rel 62025","2025","MRPR Rel 6"
"1071","Verbena stricta","hoary vervain",3,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.04,0.12,"MRPR Rel 62025","2025","MRPR Rel 6"
"1072","Sorghastrum nutans","Indian grass",5,"G","Native","FACU+","0",NA,3,">25-50%",37.5,37.5,0.352112676056338,1.76056338028169,"MRPR Rel 62025","2025","MRPR Rel 6"
"1073","Bouteloua curtipendula",NA,6,"G","Native",NA,"0",NA,2,">5-25%",15,15,0.140845070422535,0.845070422535211,"MRPR Rel 62025","2025","MRPR Rel 6"
"1074","Eriochloa villosa","hairy cupgrass",0,"G","Introduced",NA,"0",NA,2,">5-25%",15,15,0.140845070422535,0,"MRPR Rel 62025","2025","MRPR Rel 6"
"1075","Bromus inermis","smooth brome",0,"G","Introduced","FACU","0",NA,2,">5-25%",15,15,0.140845070422535,0,"MRPR Rel 62025","2025","MRPR Rel 6"
"1076","Poa pratensis","Kentucky bluegrass",0,"G","Introduced","FAC","0",NA,1,">1-5%",3,3,0.028169014084507,0,"MRPR Rel 62025","2025","MRPR Rel 6"
"1077","Schizachyrium scoparium",NA,5,"G","Native","[FACU-]","0",NA,NA,">1-5%",3,3,0.028169014084507,0.140845070422535,"MRPR Rel 62025","2025","MRPR Rel 6"
"1078","Dichanthelium scribnerianum",NA,3,"G","Native",NA,"0",NA,1,">1-5%",3,3,0.028169014084507,0.0845070422535211,"MRPR Rel 62025","2025","MRPR Rel 6"
"1079","Andropogon gerardii","big bluestem",4,"G","Native","FAC-","0",NA,NA,">1-5%",3,3,0.028169014084507,0.112676056338028,"MRPR Rel 62025","2025","MRPR Rel 6"
"1080","Setaria pumila",NA,0,"G","Introduced","FAC","0",NA,1,">1-5%",3,3,0.028169014084507,0,"MRPR Rel 62025","2025","MRPR Rel 6"
"1081","Elymus canadensis",NA,3,"G","Native","FAC-","0",NA,NA,">1-5%",3,3,0.028169014084507,0.0845070422535211,"MRPR Rel 62025","2025","MRPR Rel 6"
"1082","Panicum virgatum","switchgrass",2,"G","Native","[FAC+]","0",NA,NA,">1-5%",3,3,0.028169014084507,0.0563380281690141,"MRPR Rel 62025","2025","MRPR Rel 6"
"1083","Carex brevior",NA,3,"G","Native","FAC","0",NA,NA,">1-5%",3,3,0.028169014084507,0.0845070422535211,"MRPR Rel 62025","2025","MRPR Rel 6"
"1084","Parthenocissus sp.",NA,2,"C","Native",NA,"0",NA,NA,">1-5%",3,3,0.0681818181818182,0.136363636363636,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1085","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0681818181818182,0.136363636363636,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1086","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,1,">1-5%",3,3,0.0681818181818182,0,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1087","Quercus macrocarpa","bur oak",5,"D","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0681818181818182,0.340909090909091,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1088","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0681818181818182,0.204545454545455,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1089","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0681818181818182,0.272727272727273,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1090","Prunus virginiana","chokecherry",3,"D","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0681818181818182,0.204545454545455,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1091","Prunus americana","wild plum",3,"D","Native","UPL","0",NA,NA,">1-5%",3,3,0.0681818181818182,0.204545454545455,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1092","Ribes sp.",NA,3,"D","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.0113636363636364,0.0340909090909091,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1093","Populus tremuloides","quaking aspen",2,"D","Native","[FAC]","0",NA,NA,">0-1%",0.5,0.5,0.0113636363636364,0.0227272727272727,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1094","Rhus glabra","smooth sumac",2,"D","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.0113636363636364,0.0227272727272727,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1095","Quercus macrocarpa","bur oak",5,"D","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0681818181818182,0.340909090909091,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1096","Quercus ellipsoidalis","northern pin oak",5,"D","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.0113636363636364,0.0568181818181818,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1097","exotic Lonicera sp.",NA,0,"D","Introduced",NA,"0",NA,2,">5-25%",15,15,0.340909090909091,0,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1098","Solidago nemoralis","gray goldenrod",4,"H","Native",NA,"0",NA,2,">5-25%",15,15,0.147058823529412,0.588235294117647,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1099","Gentiana flavida","yellowish gentian",7,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0294117647058824,0.205882352941176,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1100","Asclepias verticillata","whorled milkweed",2,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0294117647058824,0.0588235294117647,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1101","Symphyotrichum oolentangiense","skyblue aster",5,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.0294117647058824,0.147058823529412,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1102","Melilotus sp.",NA,0,"H","Introduced",NA,"0",NA,1,">1-5%",3,3,0.0294117647058824,0,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1103","Amorpha canescens","leadplant",7,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0294117647058824,0.205882352941176,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1104","Lithospermum canescens","hoary puccoon",10,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.0294117647058824,0.294117647058824,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1105","Toxicodendron rydbergii","western poison ivy",1,"D","Native","FAC","0",NA,1,">1-5%",3,3,0.0294117647058824,0.0294117647058824,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1106","Asparagus officinalis","asparagus",0,"H","Introduced","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00490196078431373,0,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1107","Ratibida pinnata","gray-headed coneflower",4,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0294117647058824,0.117647058823529,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1108","Anemone virginiana","tall thimbleweed",7,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0294117647058824,0.205882352941176,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1109","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0294117647058824,0.0882352941176471,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1110","Symphyotrichum ericoides","heath aster",4,"H","Native","[FAC-]","0",NA,1,">1-5%",3,3,0.0294117647058824,0.117647058823529,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1111","Antennaria sp.",NA,2,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.0294117647058824,0.0588235294117647,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1112","Scutellaria leonardii","Leonard's skullcap",NA,"H",NA,NA,"0",NA,NA,">1-5%",3,3,0.0294117647058824,0.205882352941176,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1113","Prairie violet sp.",NA,7,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.0294117647058824,0.205882352941176,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1114","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0294117647058824,0.0294117647058824,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1115","Linaria vulgaris","butter-and-eggs",0,"H","Introduced",NA,"0",NA,1,">1-5%",3,3,0.0294117647058824,0,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1116","Verbena stricta","hoary vervain",3,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0294117647058824,0.0882352941176471,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1117","Verbascum thapsus","common mullein",0,"H","Introduced","UPL","0",NA,NA,">1-5%",3,3,0.0294117647058824,0,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1118","Oxalis stricta","yellow wood sorrel",0,"H","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0294117647058824,0,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1119","Euphorbia glyptosperma","ridge-seeded spurge",2,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0294117647058824,0.0588235294117647,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1120","Lactuca canadensis","Canada wild lettuce",2,"H","Native","FACU+","0",NA,NA,">0-1%",0.5,0.5,0.00490196078431373,0.00980392156862745,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1121","Medicago lupulina","black medick",0,"H","Introduced","FAC-","0",NA,NA,">1-5%",3,3,0.0294117647058824,0,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1122","Aquilegia canadensis","columbine",4,"H","Native","FAC-","0",NA,1,">1-5%",3,3,0.0294117647058824,0.117647058823529,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1123","Campanula rotundifolia","harebell",5,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0294117647058824,0.147058823529412,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1124","Triosteum perfoliatum","late horse gentian",4,"H","Native","[FAC]","0",NA,NA,">1-5%",3,3,0.0294117647058824,0.117647058823529,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1125","Teucrium canadense","germander",4,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0294117647058824,0.117647058823529,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1126","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0294117647058824,0.0882352941176471,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1127","Solidago speciosa","showy goldenrod",5,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0294117647058824,0.147058823529412,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1128","Symphyotrichum sp.",NA,1,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00490196078431373,0.00490196078431373,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1129","Ageratina altissima","white snakeroot",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0294117647058824,0.0294117647058824,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1130","Cirsium pumilum",NA,7,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00490196078431373,0.0343137254901961,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1131","Viola sp.",NA,4,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00490196078431373,0.0196078431372549,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1132","Plantago rugelii","Rugel's plantain",0,"H","Native","[FAC]","0",NA,NA,">0-1%",0.5,0.5,0.00490196078431373,0,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1133","Sorghastrum nutans","Indian grass",5,"G","Native","FACU+","0",NA,4,">50-75%",62.5,62.5,0.434027777777778,2.17013888888889,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1134","Andropogon gerardii","big bluestem",4,"G","Native","FAC-","0",NA,2,">5-25%",15,15,0.104166666666667,0.416666666666667,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1135","Schizachyrium scoparium",NA,5,"G","Native","[FACU-]","0",NA,2,">5-25%",15,15,0.104166666666667,0.520833333333333,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1136","Bouteloua curtipendula",NA,6,"G","Native",NA,"0",NA,2,">5-25%",15,15,0.104166666666667,0.625,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1137","Poa compressa","Canada bluegrass",0,"G","Introduced","FACU+","0",NA,2,">5-25%",15,15,0.104166666666667,0,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1138","Dichanthelium scrubnerianum",NA,NA,NA,"native",NA,NA,NA,1,">1-5%",3,3,0.0208333333333333,0.0833333333333333,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1139","Sporobolus heterolepis","prairie dropseed",9,"G","Native","FACU-","0",NA,NA,">0-1%",0.5,0.5,0.00347222222222222,0.03125,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1140","Panicum capillare",NA,0,"G","Native","FAC","0",NA,NA,">1-5%",3,3,0.0208333333333333,0,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1141","Muhlenbergia cuspidata","Plains muhly",10,"G","Native",NA,"0",NA,1,">1-5%",3,3,0.0208333333333333,0.208333333333333,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1142","Poa pratensis","Kentucky bluegrass",0,"G","Introduced","FAC","0",NA,1,">1-5%",3,3,0.0208333333333333,0,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1143","Carex sp.",NA,3,"G","Native",NA,"0",NA,NA,">1-5%",3,3,0.0208333333333333,0.0625,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1144","Dichanthelium acuminatum","hairy panic grass",5,"G","Native","FAC","0",NA,NA,">1-5%",3,3,0.0208333333333333,0.104166666666667,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1145","Muhlenbergia frondosa","swamp muhly grass",3,"G","Native","FACW","0",NA,1,">1-5%",3,3,0.0208333333333333,0.0625,"MRPR CPL19 rel 12025","2025","MRPR CPL19 rel 1"
"1146","Salix sp.",NA,NA,NA,NA,NA,"0",NA,NA,">0-1%",0.5,0.5,0.111111111111111,0,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1147","Acer negundo","box elder",1,"D","Native","FACW-","0",NA,NA,">1-5%",3,3,0.666666666666667,0.666666666666667,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1148","Juglans cinerea","butternut",6,"D","Native","FACU+","E",NA,NA,">0-1%",0.5,0.5,0.111111111111111,0.666666666666667,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1149","Populus deltoides",NA,2,"D","Native","FAC","0",NA,NA,">0-1%",0.5,0.5,0.111111111111111,0.222222222222222,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1150","Rudbeckia laciniata","tall coneflower",6,"H","Native","FACW","0",NA,2,">5-25%",15,15,0.0986842105263158,0.592105263157895,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1151","Xanthium strumarium","cocklebur",0,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0197368421052632,0,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1152","Rudbeckia hirta","black-eyed susan",4,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0197368421052632,0.0789473684210526,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1153","Eupatorium perfoliatum","common boneset",4,"H","Native","[FACW+]","0",NA,NA,">1-5%",3,3,0.0197368421052632,0.0789473684210526,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1154","Epilobium coloratum","purple-leaved willow herb",3,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0197368421052632,0.0592105263157895,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1155","Verbena hastata","blue vervain",6,"H","Native","FACW+","0",NA,NA,">1-5%",3,3,0.0197368421052632,0.118421052631579,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1156","Impatiens capensis","spotted touch-me-not",2,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0197368421052632,0.0394736842105263,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1157","Ambrosia artemisiifolia","common ragweed",0,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0197368421052632,0,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1158","Fallopia convolvulus","black-bindweed",0,"H","Introduced","[FAC-]","0",NA,1,">1-5%",3,3,0.0197368421052632,0,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1159","Asclepias incarnata",NA,5,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0197368421052632,0.0986842105263158,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1160","Symphyotrichum laeve","smooth blue aster",6,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0197368421052632,0.118421052631579,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1161","Coreopsis triptoris",NA,NA,NA,"introduced",NA,NA,NA,NA,">1-5%",3,3,0.0197368421052632,0,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1162","Lobelia siphilitica","great lobelia",5,"H","Native","OBL","0",NA,1,">1-5%",3,3,0.0197368421052632,0.0986842105263158,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1163","Eutrochium maculatum","spotted Joe pye weed",4,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0197368421052632,0.0789473684210526,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1164","Rudbeckia triloba","three-leaved coneflower",4,NA,"Native","FACU","0",NA,NA,">1-5%",3,3,0.0197368421052632,0.0789473684210526,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1165","Melilotus sp.",NA,0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0197368421052632,0,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1166","Teucrium canadense","germander",4,"H","Native","FACW-","0",NA,1,">1-5%",3,3,0.0197368421052632,0.0789473684210526,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1167","Myosoton aquaticum","giant chickweed",0,"H","Introduced","FAC+","0",NA,1,">1-5%",3,3,0.0197368421052632,0,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1168","Silene nivea","snowy campion",9,"H","Native","FACW","T",NA,NA,">1-5%",3,3,0.0197368421052632,0.177631578947368,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1169","Silene latifolia","white campion",0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0197368421052632,0,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1170","Helenium autumnale","autumn sneezeweed",4,"H","Native","[FACW+]","0",NA,NA,">1-5%",3,3,0.0197368421052632,0.0789473684210526,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
"1171","Glechoma hederacea","creeping charlie",0,"H","Introduced","FACU","0",NA,1,">1-5%",3,3,0.0197368421052632,0,"MRPR TB Rel 22025","2025","MRPR TB Rel 2"
